year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2022,30793,https://ijs.usfigureskating.org/leaderboard/results/2022/30793/index.asp,200,2022 All Year FSC Open Championships,6/4/22,6/5/22,"Great Park Ice - Rink 1, Irvine, CA",2026-05-19T01:40:13+00:00,,11,2223
2022,30497,https://ijs.usfigureskating.org/leaderboard/results/2022/30497/index.asp,200,2022 Colonial Adult Challenge,6/5/22,6/5/22,"Nashoba Valley Olympia, Boxborough, MA",2026-05-19T01:39:41+00:00,,11,2223
2022,30396,https://ijs.usfigureskating.org/leaderboard/results/2022/30396/index.asp,200,Skatefest,6/8/22,6/11/22,"West Valley Acord Ice Center, West Valley City, UT",2026-05-19T01:39:27+00:00,,11,2223
2022,30514,https://ijs.usfigureskating.org/leaderboard/results/2022/30514/index.asp,200,2022 Skate Dallas,6/9/22,6/12/22,"Arena, Community, Allen, TX",2026-05-19T01:39:43+00:00,,11,2223
2022,30779,https://ijs.usfigureskating.org/leaderboard/results/2022/30779/index.asp,200,The 2nd Annual Quad Cities Victory Skate,6/10/22,6/11/22,"The Rivers Edge, Davenport, Iowa",2026-05-19T01:40:12+00:00,,11,2223
2022,30735,https://ijs.usfigureskating.org/leaderboard/results/2022/30735/index.asp,200,2022 The White Rose Invitational,6/11/22,6/11/22,"York Ice Arena at Memorial Par, York, Pennsylvania",2026-05-19T01:40:06+00:00,,11,2223
2022,30805,https://ijs.usfigureskating.org/leaderboard/results/2022/30805/index.asp,200,2022 CCIA Competition,6/11/22,6/11/22,"Snoopy""s Home Ice, Santa Rosa, CA",2026-05-19T01:40:15+00:00,,11,2223
2022,30443,https://ijs.usfigureskating.org/leaderboard/results/2022/30443/index.asp,200,2022 Atlanta Open,6/15/22,6/18/22,"Blue Rink, Red Rink, Alpharetta, GA",2026-05-19T01:39:35+00:00,,11,2223
2022,30440,https://ijs.usfigureskating.org/leaderboard/results/2022/30440/index.asp,200,2022 Southport Summer Classic,6/16/22,6/18/22,"Blue Rink, Green Rink, Pleasant Prairie, WI",2026-05-19T01:39:34+00:00,,11,2223
2022,30651,https://ijs.usfigureskating.org/leaderboard/results/2022/30651/index.asp,200,2022 Virginia Commonwealth State Games,6/17/22,6/19/22,"Chilled Ponds Ice Sports Compl, Chesapeake, VA",2026-05-19T01:39:57+00:00,,11,2223
2022,30732,https://ijs.usfigureskating.org/leaderboard/results/2022/30732/index.asp,200,2022 Bay State Games Figure Skating Competition,6/18/22,6/19/22,"Nashoba Valley Olympia, Boxborough, MA",2026-05-19T01:40:05+00:00,,11,2223
2022,30785,https://ijs.usfigureskating.org/leaderboard/results/2022/30785/index.asp,200,Southern California InterClub Championships,6/18/22,6/19/22,"Lakewood ice, Lakewood, CA",2026-05-19T01:40:12+00:00,,11,2223
2022,30802,https://ijs.usfigureskating.org/leaderboard/results/2022/30802/index.asp,200,2022 National Theatre On Ice Competition,6/21/22,6/25/22,"Intrust Bank Arena, Wichita, KS",2026-05-19T01:40:15+00:00,,11,2223
2022,30425,https://ijs.usfigureskating.org/leaderboard/results/2022/30425/index.asp,200,2022 Chesapeake Open and Compete USA Competition,6/22/22,6/25/22,"Rink 1, Rink 2, Laurel, MD",2026-05-19T01:39:31+00:00,,11,2223
2022,30764,https://ijs.usfigureskating.org/leaderboard/results/2022/30764/index.asp,200,2022 Lake Placid Figure Skating Championships,6/22/22,6/26/22,"Lake Placid Olympic Center, Lake Placid, NY",2026-05-19T01:40:10+00:00,,11,2223
2022,30653,https://ijs.usfigureskating.org/leaderboard/results/2022/30653/index.asp,200,2022 PNW Interclub Championships,6/23/22,6/26/22,"Kraken Training Center, Seattle, WA",2026-05-19T01:39:58+00:00,,11,2223
2022,30366,https://ijs.usfigureskating.org/leaderboard/results/2022/30366/index.asp,200,Grand Rapids Open,6/24/22,6/26/22,"Patterson Ice Center, Grand Rapids, MI",2026-05-19T01:39:22+00:00,,11,2223
2022,30799,https://ijs.usfigureskating.org/leaderboard/results/2022/30799/index.asp,200,2022 Braemar Competition,6/24/22,6/25/22,"Braemar Arena, Edina, MN",2026-05-19T01:40:14+00:00,,11,2223
2022,30504,https://ijs.usfigureskating.org/leaderboard/results/2022/30504/index.asp,200,2022 Broadmoor Open,6/25/22,7/2/22,"World Arena, Olympic Rink, Colorado Springs, CO",2026-05-19T01:39:42+00:00,,11,2223
2022,30762,https://ijs.usfigureskating.org/leaderboard/results/2022/30762/index.asp,200,2022 Skate La Grande,6/25/22,6/26/22,"San Diego Ice Arena, San Diego CA",2026-05-19T01:40:09+00:00,,11,2223
2022,30661,https://ijs.usfigureskating.org/leaderboard/results/2022/30661/index.asp,200,2022 Skate Milwaukee,7/6/22,7/10/22,"Pettit National Ice Center, Milwaukee, WI",2026-05-19T01:39:59+00:00,,11,2223
2022,30810,https://ijs.usfigureskating.org/leaderboard/results/2022/30810/index.asp,200,2022 U.S. Junior Team Cup (Invite Only),7/6/22,7/10/22,"Pettit National Ice Center, Milwaukee, WI",2026-05-19T01:40:16+00:00,,11,2223
2022,30737,https://ijs.usfigureskating.org/leaderboard/results/2022/30737/index.asp,200,2022 Texas Trophy,7/7/22,7/9/22,"Arena, Community, Credit Union of Texas Event Ctr, Allen, TX",2026-05-19T01:40:06+00:00,,11,2223
2022,30757,https://ijs.usfigureskating.org/leaderboard/results/2022/30757/index.asp,200,46th Annual Kathy Slack Troy Summer Competition,7/7/22,7/10/22,"Hobart Arena, Troy, OH",2026-05-19T01:40:09+00:00,,11,2223
2022,30744,https://ijs.usfigureskating.org/leaderboard/results/2022/30744/index.asp,200,DOGWOOD OPEN 2022,7/8/22,7/10/22,"Invisalign Arena @ WCC, Morrisville, NC",2026-05-19T01:40:07+00:00,,11,2223
2022,30768,https://ijs.usfigureskating.org/leaderboard/results/2022/30768/index.asp,200,2022 Miami Open Championship,7/8/22,7/10/22,"Kendall Ice Arena, Miami, FL",2026-05-19T01:40:10+00:00,,11,2223
2022,30775,https://ijs.usfigureskating.org/leaderboard/results/2022/30775/index.asp,200,The ShopRite Nutmeg State Games,7/9/22,7/10/22,"Newington Ice Arena, Newington, CT",2026-05-19T01:40:11+00:00,,11,2223
2022,30792,https://ijs.usfigureskating.org/leaderboard/results/2022/30792/index.asp,200,2022 Champlain Valley Open,7/10/22,7/10/22,"Gordon H. Paquette Ice Arena, Burlington, VT",2026-05-19T01:40:13+00:00,,11,2223
2022,30390,https://ijs.usfigureskating.org/leaderboard/results/2022/30390/index.asp,200,Skate Wilmington 2022,7/12/22,7/17/22,"The Skating Club of Wilmington, Wilmington, DE",2026-05-19T01:39:26+00:00,,11,2223
2022,30386,https://ijs.usfigureskating.org/leaderboard/results/2022/30386/index.asp,200,2022 Orange Blossom Open,7/14/22,7/17/22,"Clearwater Ice Arena, Clearwater, FL",2026-05-19T01:39:25+00:00,,11,2223
2022,30745,https://ijs.usfigureskating.org/leaderboard/results/2022/30745/index.asp,200,Vail Invitational Figure Skating Championships,7/14/22,7/17/22,"John A Dobson Arena, Accounting Room, Vail, CO",2026-05-19T01:40:07+00:00,,11,2223
2022,30862,https://ijs.usfigureskating.org/leaderboard/results/2022/30862/index.asp,200,2022 Excel National Festival,7/14/22,7/17/22,"The Skating Club of Boston - N, Norwood, MA",2026-05-19T01:40:21+00:00,,11,2223
2022,30874,https://ijs.usfigureskating.org/leaderboard/results/2022/30874/index.asp,200,2022 Los Angeles Open Championship,7/15/22,7/17/22,"Pickwick Ice Center, Burbank, CA",2026-05-19T01:40:22+00:00,,11,2223
2022,30476,https://ijs.usfigureskating.org/leaderboard/results/2022/30476/index.asp,200,2022 Sun Valley Summer Championships,7/20/22,7/24/22,"Sun Valley Skating Center, Sun Valley, ID",2026-05-19T01:39:39+00:00,,11,2223
2022,30446,https://ijs.usfigureskating.org/leaderboard/results/2022/30446/index.asp,200,Magic City Ice Classic,7/22/22,7/24/22,"Pelham Civic Complex, Pelham, AL",2026-05-19T01:39:35+00:00,,11,2223
2022,30680,https://ijs.usfigureskating.org/leaderboard/results/2022/30680/index.asp,200,2022 U.S. Collegiate Championships and Invitationa,7/22/22,7/24/22,"Wood Rink, Metal Rink, Richfield Ice Arena, Richfield, MN",2026-05-19T01:40:01+00:00,,14,2223
2022,30790,https://ijs.usfigureskating.org/leaderboard/results/2022/30790/index.asp,200,58th Annual Skate St. Paul Figure Skating Competit,7/22/22,7/24/22,"Wood Rink, Metal Rink, Richfield, MN",2026-05-19T01:40:13+00:00,,11,2223
2022,30808,https://ijs.usfigureskating.org/leaderboard/results/2022/30808/index.asp,200,23rd Annual Chicago Open,7/22/22,7/24/22,"Glenview Community Ice Center, Glenview, IL",2026-05-19T01:40:15+00:00,,11,2223
2022,30771,https://ijs.usfigureskating.org/leaderboard/results/2022/30771/index.asp,200,Ocean State Open 2022,7/23/22,7/24/22,"William Thayer Arena, Warwick, RI",2026-05-19T01:40:11+00:00,,11,2223
2022,30884,https://ijs.usfigureskating.org/leaderboard/results/2022/30884/index.asp,200,"2022 Red, White, and Blue Ice",7/24/22,7/24/22,"Vaca Valley Ice Sports, Vacaville, CA",2026-05-19T01:40:23+00:00,,11,2223
2022,30426,https://ijs.usfigureskating.org/leaderboard/results/2022/30426/index.asp,200,2022 Charleston Open,7/28/22,7/31/22,"Carolina Ice Palace, North Charleston, SC",2026-05-19T01:39:32+00:00,,11,2223
2022,30813,https://ijs.usfigureskating.org/leaderboard/results/2022/30813/index.asp,200,2022 National Showcase,8/1/22,8/6/22,"Rink D, Rink C, Wesley Chapel, FL",2026-05-19T01:40:16+00:00,,11,2223
2022,30378,https://ijs.usfigureskating.org/leaderboard/results/2022/30378/index.asp,200,2022 Arizona Ice Classic,8/4/22,8/7/22,"Coyotes Ice 2, LLC dba Ice Den, Chandler, AZ",2026-05-19T01:39:24+00:00,,11,2223
2022,30722,https://ijs.usfigureskating.org/leaderboard/results/2022/30722/index.asp,200,50th Annual Robin Lee Midwest Open Competition,8/5/22,8/7/22,"St Louis Park Rec Center, St Louis Park, MN",2026-05-19T01:40:04+00:00,,11,2223
2022,30540,https://ijs.usfigureskating.org/leaderboard/results/2022/30540/index.asp,200,The Hershey Open,8/9/22,8/13/22,"Hersheypark Arena, Hershey, Pennsylvania",2026-05-19T01:39:46+00:00,,11,2223
2022,30746,https://ijs.usfigureskating.org/leaderboard/results/2022/30746/index.asp,200,The Neal Wood Memorial Open,8/10/22,8/13/22,"HersheyPark Arena, Hershey, Pennsylvania",2026-05-19T01:40:07+00:00,,11,2223
2022,30518,https://ijs.usfigureskating.org/leaderboard/results/2022/30518/index.asp,200,2022 OC Open Championships,8/11/22,8/14/22,"Yorba Linda Ice, Yorba Linda, CA",2026-05-19T01:39:43+00:00,,11,2223
2022,30892,https://ijs.usfigureskating.org/leaderboard/results/2022/30892/index.asp,200,2022 Minnesota State Championships & TCFSA Open,8/18/22,8/20/22,"Bloomington Ice Garden, Bloomington, MN",2026-05-19T01:40:24+00:00,,11,2223
2022,30694,https://ijs.usfigureskating.org/leaderboard/results/2022/30694/index.asp,200,2022 Skate the Lake,8/19/22,8/21/22,"Blue Rink, Green Rink, Pleasant Prairie, WI",2026-05-19T01:40:02+00:00,,11,2223
2022,30720,https://ijs.usfigureskating.org/leaderboard/results/2022/30720/index.asp,200,2022 Skate San Francisco,8/19/22,8/21/22,"Yerba Buena Ice Skating & Bowl, San Francisco, CA",2026-05-19T01:40:04+00:00,,11,2223
2022,30721,https://ijs.usfigureskating.org/leaderboard/results/2022/30721/index.asp,200,2022 Skate Chautauqua,8/20/22,8/20/22,"Northwest Savings Bank Arena, Jamestown, NY",2026-05-19T01:40:04+00:00,,11,2223
2022,30646,https://ijs.usfigureskating.org/leaderboard/results/2022/30646/index.asp,200,2022 Oklahoma Open,8/25/22,8/26/22,"Arctic Edge Ice Arena, Oklahoma City, OK",2026-05-19T01:39:57+00:00,,11,2223
2022,30733,https://ijs.usfigureskating.org/leaderboard/results/2022/30733/index.asp,200,2022 Battle of the Blades,8/27/22,8/28/22,"SportONE Parkview Icehouse, Fort Wayne, IN",2026-05-19T01:40:06+00:00,,11,2223
2022,30777,https://ijs.usfigureskating.org/leaderboard/results/2022/30777/index.asp,200,20th Annual Labor Day Invitational,9/2/22,9/4/22,"Hertz Arena, Estero, FL",2026-05-19T01:40:11+00:00,,11,2223
2022,30895,https://ijs.usfigureskating.org/leaderboard/results/2022/30895/index.asp,200,2022 Golden West Championships,9/2/22,9/4/22,"Rink 3, Rink 4, Great Park Ice, Irvine, CA",2026-05-19T01:40:24+00:00,,11,2223
2022,30770,https://ijs.usfigureskating.org/leaderboard/results/2022/30770/index.asp,200,2022 Peach Open,9/3/22,9/4/22,"Breakaway, Ice Forum, Atlanta Ice Forum, Duluth, GA",2026-05-19T01:40:11+00:00,,11,2223
2022,30885,https://ijs.usfigureskating.org/leaderboard/results/2022/30885/index.asp,200,2022 Peach Classic,9/3/22,9/3/22,"Breakaway, Ice Forum, Atlanta Ice Forum, Duluth, GA",2026-05-19T01:40:23+00:00,,11,2223
2022,30925,https://ijs.usfigureskating.org/leaderboard/results/2022/30925/index.asp,200,2022 National Solo Dance Finals,9/7/22,9/10/22,"The Cube Ice and Entertainment, Valencia, CA",2026-05-19T01:40:28+00:00,,11,2223
2022,30896,https://ijs.usfigureskating.org/leaderboard/results/2022/30896/index.asp,200,2022 Colorado Springs Invitational and RMSG,9/8/22,9/11/22,"East Rink, West Rink, Monument, Colorado",2026-05-19T01:40:24+00:00,,11,2223
2022,30710,https://ijs.usfigureskating.org/leaderboard/results/2022/30710/index.asp,200,2022 Skate Cleveland,9/9/22,9/10/22,"Serpentini Winterhurst Arena, Lakewood, OH",2026-05-19T01:40:03+00:00,,11,2223
2022,30951,https://ijs.usfigureskating.org/leaderboard/results/2022/30951/index.asp,200,2022 Novice and Junior Challenge Skate,9/12/22,9/16/22,"Lake Placid Olympic Center, Lake Placid, NY",2026-05-19T01:40:31+00:00,,11,2223
2022,30752,https://ijs.usfigureskating.org/leaderboard/results/2022/30752/index.asp,200,2022 Oktoberfest,9/15/22,9/18/22,"Cottonwood Heights RC, Cottonwood Heights, UT",2026-05-19T01:40:08+00:00,,11,2223
2022,30908,https://ijs.usfigureskating.org/leaderboard/results/2022/30908/index.asp,200,2022 Pony Express Championships,9/16/22,9/18/22,"Bode Ice Arena, Bode Ice Arena",2026-05-19T01:40:26+00:00,,11,2223
2022,30926,https://ijs.usfigureskating.org/leaderboard/results/2022/30926/index.asp,200,2022 Madison Open,9/16/22,9/17/22,"Madison Ice Arena, Madison, WI",2026-05-19T01:40:28+00:00,,11,2223
2022,30668,https://ijs.usfigureskating.org/leaderboard/results/2022/30668/index.asp,200,2022 Falling Leaves,9/23/22,9/25/22,"SkateNation Plus, Richmond, VA",2026-05-19T01:40:00+00:00,,11,2223
2022,30881,https://ijs.usfigureskating.org/leaderboard/results/2022/30881/index.asp,200,2022 Maplewood Fall Classic,9/23/22,9/25/22,"TCO Sports Center, Vadnais Heights, MN",2026-05-19T01:40:22+00:00,,11,2223
2022,30927,https://ijs.usfigureskating.org/leaderboard/results/2022/30927/index.asp,200,2022 12th Annual Illinois Grand Prix,9/24/22,9/25/22,"Oak Lawn Ice Arena, Oak Lawn, IL",2026-05-19T01:40:28+00:00,,11,2223
2022,30960,https://ijs.usfigureskating.org/leaderboard/results/2022/30960/index.asp,200,2022 Boston Open,9/30/22,10/2/22,"The Skating Club of Boston, Norwood, MA",2026-05-19T01:40:32+00:00,,11,2223
2022,30943,https://ijs.usfigureskating.org/leaderboard/results/2022/30943/index.asp,200,2022 Northern Blades Rising Stars,10/7/22,10/7/22,"National Sports Center, Blaine, MN",2026-05-19T01:40:30+00:00,,11,2223
2022,30897,https://ijs.usfigureskating.org/leaderboard/results/2022/30897/index.asp,200,2022 Hiawathland Open Competition,10/14/22,10/16/22,"Rochester Recreation Center, Rochester, MN",2026-05-19T01:40:25+00:00,,11,2223
2022,30930,https://ijs.usfigureskating.org/leaderboard/results/2022/30930/index.asp,200,2022 Shores Autumn Classic,10/14/22,10/15/22,"St. Clair Shores Civic Arena, St Clr Shores, MI",2026-05-19T01:40:28+00:00,,11,2223
2022,31977,https://ijs.usfigureskating.org/leaderboard/results/2022/31977/index.asp,200,2022 Southwest Nine States,10/19/22,10/22/22,"IJS, 6.0, Allen, TX",2026-05-19T01:42:12+00:00,,11,2223
2022,30948,https://ijs.usfigureskating.org/leaderboard/results/2022/30948/index.asp,200,2022 Skating Spooktacular,10/21/22,10/23/22,"Center Ice, North Canton, Ohio",2026-05-19T01:40:30+00:00,,11,2223
2022,32012,https://ijs.usfigureskating.org/leaderboard/results/2022/32012/index.asp,200,2022 Fort Collins Fright Fest,10/23/22,10/23/22,"Blue, EPIC, Fort Collins, CO",2026-05-19T01:42:16+00:00,,11,2223
2022,30958,https://ijs.usfigureskating.org/leaderboard/results/2022/30958/index.asp,200,Ann Arbor FS Adult Open,11/5/22,11/6/22,"Ann Arbor Ice Cube, Ann Arbor, MI",2026-05-19T01:40:31+00:00,,11,2223
2022,31966,https://ijs.usfigureskating.org/leaderboard/results/2022/31966/index.asp,200,2022 Diamond Classic Synchronized Skating Competit,11/5/22,11/5/22,"Mentor Civic Ice Arena, Mentor, OH",2026-05-19T01:42:11+00:00,,11,2223
2022,32013,https://ijs.usfigureskating.org/leaderboard/results/2022/32013/index.asp,200,2022 Autumn Skate Fest,11/5/22,11/6/22,"Burnsville Ice Center, Burnsville, MN",2026-05-19T01:42:16+00:00,,11,2223
2022,31988,https://ijs.usfigureskating.org/leaderboard/results/2022/31988/index.asp,200,2022 Granite City Classic,11/11/22,11/12/22,"MAC Arena, St. Cloud, Minnesota",2026-05-19T01:42:13+00:00,,11,2223
2022,31985,https://ijs.usfigureskating.org/leaderboard/results/2022/31985/index.asp,200,2022 Holiday Classic Figure Skating Competition,11/18/22,11/19/22,"Purpur Arena, Grand Forks, ND",2026-05-19T01:42:13+00:00,,11,2223
2022,31970,https://ijs.usfigureskating.org/leaderboard/results/2022/31970/index.asp,200,2022 Desert Ice Open,11/19/22,11/20/22,"Las Vegas Ice Center, Las Vegas, Nevada",2026-05-19T01:42:11+00:00,,11,2223
2022,32031,https://ijs.usfigureskating.org/leaderboard/results/2022/32031/index.asp,200,2022 Autumn Skate,11/19/22,11/20/22,"Skating Club of Wilmington, Wilmington, DE",2026-05-19T01:42:18+00:00,,11,2223
2022,32116,https://ijs.usfigureskating.org/leaderboard/results/2022/32116/index.asp,200,2022 Aspen Invitational,12/2/22,12/3/22,"Lewis Ice Arena, Aspen, CO",2026-05-19T01:42:25+00:00,,11,2223
2022,32018,https://ijs.usfigureskating.org/leaderboard/results/2022/32018/index.asp,200,2022 South Atlantic Synchro Open,12/10/22,12/11/22,"SkateNation Plus, Glen Allen, VA",2026-05-19T01:42:16+00:00,,11,2223